hdf5_path,demo_id,environment,onset_idx,peak_idx,post_idx,action,grip_type,object_name,object_category,grip_type_grouped
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_079,hardware_homedepot_p5,24,74,84,pushing,Parallel Extension,kitchen cabinet door,cabinet,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_102,hardware_homedepot_p5,7,11,24,grasping,Prismatic 2 Finger,microwave door handle,handle,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_38,grocery_plant,52,59,61,holding,Tip Pinch,small hanging ornament,unknown object,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_171,hardware_homedepot_p5,29,66,69,placing,Tip Pinch,plastic storage bin lid,container,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_227,office_ml_p2,33,47,61,adjusting,Tip Pinch,clip-on webcam,camera,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_68,fablab_ml_p2,48,85,87,removing,Small Diameter,adjustable wrench,wrench,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p3.hdf5,demo_32,home_kitchen_p3,8,13,41,eating,Writing Tripod,metal dining fork,cutlery,Writing Tripod
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_118,office_csail_p1,66,87,88,picking up,Small Diameter,soda can,can,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_085,office_ml_p2,32,69,74,placing,Small Diameter,toilet plunger,cleaning item,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_046,office_ml_p1,25,30,40,resting hand,Ventral,office chair armrest,chair,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_46,grocery_plant,5,13,59,picking up,Prismatic 2 Finger,small ceramic face planter,container,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p3.hdf5,demo_03,home_kitchen_p3,37,47,50,picking up,Prismatic 3 Finger,coffee tamper,hand tool,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_007,office_ml_p1,30,105,119,picking up,Prismatic 2 Finger,coiled black cable,cable,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_049,office_ml_p2,21,46,52,moving,Tip Pinch,disposable glove,glove,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_060,hardware_homedepot_p5,26,117,121,holding,Small Diameter,brass gooseneck kitchen faucet,faucet,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_200,office_ml_p1,100,284,284,placing,Prismatic 2 Finger,liquid motion timer,toy,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p1.hdf5,demo_76,fablab_ml_p1,6,11,49,picking up,Small Diameter,yellow-handled screwdriver,screwdriver,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_004,grocery_target_p1,7,14,37,picking up,Small Diameter,spring-loaded cookie/ice cream scoop,utensil,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/eat_mcdonalds.hdf5,demo_05,eat_mcdonalds,36,45,52,inserting,Prismatic 2 Finger,disposable drinking straw,utensil,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_066,office_ml_p1,10,13,22,moving,Medium Wrap,office chair,chair,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_121,home_kitchen_p1,35,56,65,pulling,Fixed Hook,folding step stool handle,handle,Fixed Hook
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_020,office_csail_p2,22,31,32,moving,Tip Pinch,stool footrest ring,chair,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_076,home_bedroom,6,12,28,unfolding,Prismatic 2 Finger,cardboard product box,box,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p2.hdf5,demo_042,hardware_homedepot_p2,130,197,198,placing,Medium Wrap,handheld belt sander,power tool,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_180,hardware_homedepot_p5,28,116,120,pushing,Palmar,foam packing roll,construction material,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_35,hardware_homedepot_p4,29,58,71,grasping,Small Diameter,cordless leaf blower handle,power tool,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_023,hardware_homedepot_p3,29,88,95,turning,Index Finger Extension,sliding glass door lock lever,handle,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_tj.hdf5,demo_41,grocery_tj,55,88,94,placing,Small Diameter,spray cleaner bottle,bottle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_029,office_ml_p1,52,113,121,adjusting,Prismatic 2 Finger,metal shelf bookend,hardware,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_130,hardware_homedepot_p5,25,41,47,turning,Precision Disk,stove control knob,knob,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_85,hardware_homedepot_p4,46,87,94,rotating,Prismatic 2 Finger,brass ball valve lever,hardware,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_064,hardware_homedepot_p5,8,40,45,pulling,Medium Wrap,refrigerator door handle,handle,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_155,office_ml_p1,26,39,51,moving,Prismatic 3 Finger,mini Rubik's-style puzzle cube,toy,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_096,office_ml_p2,5,12,90,moving,Medium Wrap,round padded stool,chair,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_056,home_kitchen_p1,52,57,67,pressing,Extension Type,espresso machine start button,button,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_085,hardware_homedepot_p5,304,330,335,pushing,Palmar,front-load dryer door,appliance,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_119,office_ml_p1,179,485,498,placing,Prismatic 2 Finger,small cardboard box,box,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_19,hardware_homedepot_p4,29,59,72,pushing,Small Diameter,long-handled push broom/floor brush,cleaning item,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_003,hardware_homedepot_p3,5,9,49,picking up,Prismatic 3 Finger,vacuum crevice tool in blister pack,cleaning item,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_041,office_ml_p2,20,43,45,placing,Small Diameter,small stainless steel canister,container,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_207,office_ml_p1,25,38,48,picking up,Tripod,orange marker,marker,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_035,home_kitchen_p1,47,83,84,placing,Prismatic 2 Finger,small white saucer/plate,plate,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_171,office_ml_p1,25,35,44,grasping,Precision Sphere,green mesh stress ball,ball,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_63,fablab_ml_p2,193,451,455,sliding,Palmar,blue plastic parts bin,container,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p1.hdf5,demo_38,fablab_ml_p1,9,137,149,placing,Small Diameter,yellow-handled screwdriver,screwdriver,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p2.hdf5,demo_11,home_kitchen_p2,93,203,204,holding,Prismatic 2 Finger,ceramic mug with blue pattern,mug,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_027,hardware_homedepot_p5,25,61,74,pushing,Palmar,cabinet door,cabinet,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_109,grocery_target_p1,51,89,96,placing,Prismatic 3 Finger,woven storage basket,container,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_90,hardware_homedepot_p4,30,38,49,passing,Tip Pinch,blue permanent marker,marker,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_145,office_ml_p1,37,71,80,picking up,Tip Pinch,white charging cable,cable,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_12,fablab_ml_p2,12,14,52,grasping,Prismatic 2 Finger,tape dispenser,tape,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_062,office_ml_p2,37,42,54,pressing,Palmar,digital multimeter,measuring tool,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_099,grocery_target_p1,22,40,45,inspecting,Prismatic 3 Finger,wooden wall clock,unknown object,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_135,office_ml_p1,62,109,114,picking up,Tip Pinch,yellow butterfly-shaped clip,fastener,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_103,hardware_homedepot_p5,24,41,48,pulling,Small Diameter,microwave oven door handle,handle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_079,office_ml_p2,5,10,27,moving,Prismatic 2 Finger,potted plant (black plastic pot),plant,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_031,office_csail_p1,91,132,137,typing,Index Finger Extension,mechanical keyboard,keyboard,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_11,hardware_homedepot_p4,102,210,219,placing,Medium Wrap,garden shovel,hand tool,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_025,office_ml_p2,37,56,57,pressing,Tip Pinch,monitor power button,button,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_032,hardware_homedepot_p3,42,79,82,turning,Prismatic 2 Finger,door latch lever,handle,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_027,office_csail_p2,84,137,138,placing,Medium Wrap,plastic watering can,container,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_136,home_kitchen_p1,22,49,55,pulling,Tip Pinch,cabinet door knob,knob,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_205,office_ml_p2,35,55,56,pressing,Index Finger Extension,wall light switch panel,switch,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_214,office_ml_p2,39,76,79,placing,Prismatic 4 Finger,TV remote control,remote,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p1.hdf5,demo_05,hardware_homedepot_p1,154,281,289,pressing,Index Finger Extension,small electronic sensor device with LEDs,sensor,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_189,office_ml_p2,29,54,66,picking up,Medium Wrap,neck massage pillow,wearable device,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_114,home_bedroom,27,105,107,folding,Palmar,light gray jeans,clothing item,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_178,hardware_homedepot_p5,25,34,38,pressing,Index Finger Extension,yellow plastic storage bin lid,container,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_12,grocery_plant,62,96,104,examining,Tip Pinch,air plant (Tillandsia),plant,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p3.hdf5,demo_27,fablab_ml_p3,41,54,61,pressing,Light Tool,aviation snips,hand tool,Light Tool
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_052,office_csail_p2,24,54,64,pushing,Palmar,cabinet door,cabinet,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_56,hardware_homedepot_p4,6,14,65,grasping,Small Diameter,grill lid handle,handle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p3.hdf5,demo_071,hardware_homedepot_p3,6,55,55,turning,Small Diameter,door lever handle,handle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_133,home_kitchen_p1,57,97,100,placing,Prismatic 3 Finger,plastic mixing bowl,bowl,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_32,grocery_plant,86,190,191,touching,Index Finger Extension,mini potted cactus decoration,plant,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_069,home_bedroom,30,53,58,picking up,Prismatic 2 Finger,small wooden block,game piece,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_216,office_ml_p2,75,112,118,pressing,Prismatic 4 Finger,TV remote control,remote,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_169,hardware_homedepot_p5,29,74,76,placing,Tip Pinch,plastic storage bin lid,container,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_082,office_csail_p1,25,65,65,holding,Small Diameter,collapsible fabric wagon/bin,container,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_115,office_ml_p2,39,62,66,pressing,Palmar,printed paper sheet,paper,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_081,hardware_homedepot_p5,25,61,70,pushing,Palmar,cabinet drawer,drawer,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_46,fablab_ml_p2,5,12,34,pulling,Small Diameter,yellow storage cabinet handle,handle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_tj.hdf5,demo_17,grocery_tj,6,13,19,feeling,Index Finger Extension,Fuyu persimmon,fruit,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p2.hdf5,demo_025,hardware_homedepot_p2,116,164,178,cutting,Light Tool,safety box cutter,knife,Light Tool
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p1.hdf5,demo_20,fablab_ml_p1,165,482,493,placing,Small Diameter,rotary cutter,hand tool,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_091,office_ml_p1,139,167,169,pressing,Palmar,computer mouse,mouse,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/eat_mcdonalds.hdf5,demo_12,eat_mcdonalds,49,66,71,picking up,Small Diameter,soft-serve ice cream cone,snack,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_162,office_ml_p1,40,59,63,removing,Tip Pinch,blue squishy tube toy,toy,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p1.hdf5,demo_07,hardware_homedepot_p1,99,257,260,placing,Palmar,folding step stool,tool,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p2.hdf5,demo_027,hardware_homedepot_p2,74,92,96,picking up,Prismatic 2 Finger,metal electrical conduit connector,hardware,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p2.hdf5,demo_00,grocery_target_p2,31,144,152,picking up,Tip Pinch,stackable plastic storage bin,container,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_060,office_csail_p2,50,136,141,pulling,Medium Wrap,door lever handle,handle,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_005,grocery_target_p1,5,14,54,picking up,Small Diameter,ice cream scoop,utensil,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_170,office_ml_p1,8,32,43,grasping,Power Sphere,green stress ball,ball,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_005,office_ml_p1,23,68,70,pushing,Ventral,gray chair,chair,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_124,hardware_homedepot_p5,56,100,108,turning,Precision Disk,stove control knob,knob,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_204,office_ml_p1,35,47,53,holding,Prismatic 2 Finger,small orange utility cutter,hand tool,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_045,grocery_target_p1,23,75,77,sliding,Prismatic 2 Finger,retail display shelf rail,handle,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_099,home_kitchen_p1,50,119,124,placing,Tip Pinch,paper towel sheet,paper,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_268,office_ml_p1,28,47,49,holding,Tip Pinch,stack of paper sheets,paper,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_168,hardware_homedepot_p5,24,38,47,lifting,Prismatic 3 Finger,lidded plastic storage bin,box,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_014,office_csail_p2,11,12,58,switching on,Index Finger Extension,power strip switch,switch,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_060,home_bedroom,23,45,47,pushing,Palmar,cardboard box,box,Palmar
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_111,grocery_target_p1,34,48,55,placing,Palmar Pinch,woven rattan tray,tray,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_088,home_bedroom,27,211,217,picking up,Tripod,brown hoodie,clothing item,Other
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_177,home_kitchen_p1,72,105,109,picking up,Prismatic 2 Finger,teaspoon,cutlery,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p1.hdf5,demo_08,hardware_homedepot_p1,7,12,33,picking up,Prismatic 2 Finger,step stool product box,package,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_045,home_kitchen_p1,26,44,47,placing,Small Diameter,small flashlight,electronics,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_092,office_csail_p1,9,14,123,spraying,Tip Pinch,plant mister spray bottle,bottle,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_075,office_csail_p1,58,122,124,placing,Prismatic 3 Finger,tea bag,packaged food,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p3.hdf5,demo_29,home_kitchen_p3,120,192,198,eating,Prismatic 3 Finger,fork,cutlery,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_112,home_bedroom,8,12,45,picking up,Tip Pinch,pair of jeans,clothing item,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p3.hdf5,demo_24,fablab_ml_p3,31,89,99,cutting,Light Tool,rotary fabric cutter,hand tool,Light Tool
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_174,office_ml_p1,26,34,45,picking up,Prismatic 2 Finger,small cardboard box,box,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_249,office_ml_p1,34,63,74,picking up,Prismatic 2 Finger,USB cable connector,cable,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p2.hdf5,demo_83,grocery_target_p2,55,100,106,picking up,Small Diameter,insulated travel tumbler,drinkware,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p1.hdf5,demo_02,hardware_homedepot_p1,108,180,190,moving,Prismatic 2 Finger,long cardboard box,box,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p2.hdf5,demo_30,grocery_target_p2,93,151,160,picking up,Fixed Hook,pack of bungee cords (canister with plastic strap handle),rope,Fixed Hook
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p2.hdf5,demo_036,office_ml_p2,25,44,45,grasping,Prismatic 2 Finger,clear acrylic tray,tray,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p2.hdf5,demo_035,hardware_homedepot_p2,19,71,78,picking up,Small Diameter,Armor All leather cleaner spray bottle,bottle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_001,office_csail_p2,11,14,31,turning,Tip Pinch,window latch lever,handle,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_151,office_ml_p1,22,38,45,pushing,Small Diameter,plastic toy launcher lever,toy,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/eat_ygf_p2.hdf5,demo_10,eat_ygf_p2,46,106,115,picking up,Writing Tripod,chopsticks,utensil,Writing Tripod
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_17,grocery_plant,7,10,75,picking up,Prismatic 3 Finger,glass hanging terrarium (teardrop planter),container,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p2.hdf5,demo_033,office_csail_p2,8,14,63,picking up,Prismatic 2 Finger,portable power bank,charger,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_tj.hdf5,demo_56,grocery_tj,46,77,91,touching,Index Finger Extension,clamshell of red grapes,packaged food,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p1.hdf5,demo_009,grocery_target_p1,77,112,120,picking up,Prismatic 3 Finger,OXO kitchen tool in tube package,utensil,Prismatic 3 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p2.hdf5,demo_41,home_kitchen_p2,21,40,47,pressing,Index Finger Extension,garbage disposal air switch button,button,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_csail_p1.hdf5,demo_093,office_csail_p1,22,38,45,moving,Medium Wrap,office chair backrest,chair,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_39,grocery_plant,133,179,179,touching,Tip Pinch,silver airplane ornament on display tree,unknown object,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_181,office_ml_p1,18,33,37,adjusting,Tip Pinch,yellow cable clip on white cord,fastener,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/fablab_ml_p2.hdf5,demo_33,fablab_ml_p2,9,13,57,moving,Medium Wrap,rolling drafting stool,chair,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_166,hardware_homedepot_p5,38,68,70,placing,Prismatic 2 Finger,plastic storage bin lid,container,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_093,hardware_homedepot_p5,34,113,117,pressing,Index Finger Extension,washing machine control button,button,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p4.hdf5,demo_41,hardware_homedepot_p4,418,516,516,touching,Index Finger Extension,TruFuel metal fuel can,can,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_057,hardware_homedepot_p5,25,51,54,rotating,Small Diameter,gold gooseneck kitchen faucet spout,faucet,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_165,home_kitchen_p1,28,32,41,picking up,Tip Pinch,white plastic ladle,utensil,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p2.hdf5,demo_21,home_kitchen_p2,37,51,63,pushing,Index Finger Extension,box of tea bags,packaged food,Index Finger Extension
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_42,grocery_plant,64,117,126,touching,Tip Pinch,small hanging ornament (rolled paper/tube),unknown object,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_plant.hdf5,demo_69,grocery_plant,8,11,81,picking up,Tip Pinch,metal wire bracket,hardware,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p2.hdf5,demo_076,hardware_homedepot_p2,43,62,65,picking up,Tip Pinch,carriage bolt,fastener,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_kitchen_p1.hdf5,demo_001,home_kitchen_p1,47,163,170,rotating,Small Diameter,manual coffee grinder crank,appliance,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_106,hardware_homedepot_p5,40,52,60,pulling,Medium Wrap,microwave oven door handle,handle,Medium Wrap
/Users/cassandrahe/Documents/6.S985/opentouch/data/hardware_homedepot_p5.hdf5,demo_021,hardware_homedepot_p5,38,69,74,sliding,Small Diameter,sliding shower door handle,handle,Small Diameter
/Users/cassandrahe/Documents/6.S985/opentouch/data/home_bedroom.hdf5,demo_121,home_bedroom,6,13,46,picking up,Tip Pinch,white sock,clothing item,Tip Pinch
/Users/cassandrahe/Documents/6.S985/opentouch/data/office_ml_p1.hdf5,demo_235,office_ml_p1,39,62,73,sliding,Prismatic 2 Finger,printed sheet of paper,paper,Prismatic 2 Finger
/Users/cassandrahe/Documents/6.S985/opentouch/data/grocery_target_p2.hdf5,demo_86,grocery_target_p2,12,14,127,picking up,Prismatic 3 Finger,orange reusable water bottle,bottle,Prismatic 3 Finger
